train_loss,val_loss,train_acc,val_acc,train_acc_top5,val_acc_top5,learning_rate
0.01356961951871807,2.133782080124702,0.9974461651616068,0.6007682249101013,1.0,0.8528113762667539,4.787428351394754e-05
0.014600259988753557,2.1205522440819617,0.9970579822661709,0.6024027459954233,1.0,0.8514220333442302,3.9027637061899453e-05
0.01450308120004592,2.1122195796664145,0.9970579822661709,0.601340307289964,0.9999591386425858,0.8545276234063419,3.108861856359309e-05
0.012211167110390563,2.1253366041276998,0.997895640093164,0.5999509643674403,1.0,0.8533017325923504,2.406506287179688e-05
0.013058940507745559,2.1164714341929005,0.9975483185551425,0.6028113762667539,0.9999387079638786,0.8538738149722132,1.7963901388014547e-05
0.01241013340366804,2.1020210452545856,0.997630041269971,0.6050997057862046,1.0,0.8569794050343249,1.2791155222028676e-05
0.012649248886033141,2.116788281417041,0.9973031504106566,0.6011768551814318,0.9999591386425858,0.8541189931350115,8.551929249791567e-06
0.011995146837857547,2.1000619748325353,0.9975278878764353,0.6026479241582217,1.0,0.8543641712978097,5.2504070755299225e-06
0.012462532084936181,2.1194200442483435,0.9975483185551425,0.6021575678326251,1.0,0.8546093494606081,2.8898469030322155e-06
0.012742755432649232,2.11223908829198,0.9974257344828996,0.6016672115070284,0.999979569321293,0.8550179797319385,1.472578320194752e-06
0.012292625061776134,2.0933753586392188,0.9974461651616068,0.6051814318404708,0.9999591386425858,0.8560804184373978,1e-06
